100.3037 	EXP 	Fixation: autoDraw = False
100.3037 	EXP 	grating: autoDraw = False
100.3037 	EXP 	grating: ori = np.float64(-3.5)
100.3037 	EXP 	Fixation: autoDraw = True
100.4371 	EXP 	Device response: <KeyPress from None: t=100.28086054162122, value=left, duration=0.15230866672936827>
100.7870 	INFO 	Keyboard events cleared
100.7870 	EXP 	grating: autoDraw = True
100.8032 	EXP 	Fixation: autoDraw = False
101.0867 	EXP 	grating: autoDraw = False
101.0868 	EXP 	Device response: <KeyPress from None: t=101.08085783338174, value=right, duration=None>
101.0871 	DATA 	Keypress: right
101.1038 	EXP 	Fixation: autoDraw = False
101.1038 	EXP 	grating: autoDraw = False
101.1038 	EXP 	grating: ori = np.float64(-4.0)
101.1038 	EXP 	Fixation: autoDraw = True
101.2871 	EXP 	Device response: <KeyPress from None: t=101.08085783338174, value=right, duration=0.2002727499930188>
101.5871 	INFO 	Keyboard events cleared
101.5871 	EXP 	grating: autoDraw = True
101.6037 	EXP 	Fixation: autoDraw = False
101.8870 	EXP 	grating: autoDraw = False
102.2360 	EXP 	Device response: <KeyPress from None: t=102.23381945828442, value=left, duration=None>
102.2373 	DATA 	Keypress: left
102.2530 	EXP 	Fixation: autoDraw = False
102.2530 	EXP 	grating: autoDraw = False
102.2530 	EXP 	grating: ori = np.float64(-4.0)
102.2530 	EXP 	Fixation: autoDraw = True
102.4206 	EXP 	Device response: <KeyPress from None: t=102.23381945828442, value=left, duration=0.18030833336524665>
102.7372 	INFO 	Keyboard events cleared
102.7371 	EXP 	grating: autoDraw = True
102.7538 	EXP 	Fixation: autoDraw = False
103.0371 	EXP 	grating: autoDraw = False
103.1586 	DATA 	Keypress: left
103.1707 	EXP 	Device response: <KeyPress from None: t=103.15479349996895, value=left, duration=None>
103.1871 	EXP 	Fixation: autoDraw = False
103.1871 	EXP 	grating: autoDraw = False
103.1871 	EXP 	grating: ori = np.float64(-4.0)
103.1871 	EXP 	Fixation: autoDraw = True
103.3038 	EXP 	Device response: <KeyPress from None: t=103.15479349996895, value=left, duration=0.14843504165764898>
103.6698 	INFO 	Keyboard events cleared
103.6697 	EXP 	grating: autoDraw = True
103.6872 	EXP 	Fixation: autoDraw = False
103.9705 	EXP 	grating: autoDraw = False
104.1415 	DATA 	Keypress: left
104.1539 	EXP 	Device response: <KeyPress from None: t=104.1377598750405, value=left, duration=None>
104.1703 	EXP 	Fixation: autoDraw = False
104.1703 	EXP 	grating: autoDraw = False
104.1703 	EXP 	grating: ori = np.float64(-3.5)
104.1703 	EXP 	Fixation: autoDraw = True
104.2868 	EXP 	Device response: <KeyPress from None: t=104.1377598750405, value=left, duration=0.1443250000011176>
104.6537 	INFO 	Keyboard events cleared
104.6536 	EXP 	grating: autoDraw = True
104.6704 	EXP 	Fixation: autoDraw = False
104.9537 	EXP 	grating: autoDraw = False
105.0592 	DATA 	Keypress: left
105.0705 	EXP 	Device response: <KeyPress from None: t=105.05575533339288, value=left, duration=None>
105.0871 	EXP 	Fixation: autoDraw = False
105.0871 	EXP 	grating: autoDraw = False
105.0871 	EXP 	grating: ori = np.float64(-3.5)
105.0871 	EXP 	Fixation: autoDraw = True
105.2204 	EXP 	Device response: <KeyPress from None: t=105.05575533339288, value=left, duration=0.16030549991410226>
105.5705 	INFO 	Keyboard events cleared
105.5704 	EXP 	grating: autoDraw = True
105.5870 	EXP 	Fixation: autoDraw = False
105.8704 	EXP 	grating: autoDraw = False
105.9114 	DATA 	Keypress: left
105.9204 	EXP 	Device response: <KeyPress from None: t=105.90771779161878, value=left, duration=None>
105.9366 	EXP 	Fixation: autoDraw = False
105.9366 	EXP 	grating: autoDraw = False
105.9366 	EXP 	grating: ori = np.float64(-3.5)
105.9366 	EXP 	Fixation: autoDraw = True
106.0705 	EXP 	Device response: <KeyPress from None: t=105.90771779161878, value=left, duration=0.15632450010161847>
106.4204 	INFO 	Keyboard events cleared
106.4204 	EXP 	grating: autoDraw = True
106.4372 	EXP 	Fixation: autoDraw = False
106.7205 	EXP 	grating: autoDraw = False
106.7494 	DATA 	Keypress: left
106.7539 	EXP 	Device response: <KeyPress from None: t=106.74571283336263, value=left, duration=None>
106.7703 	EXP 	Fixation: autoDraw = False
106.7703 	EXP 	grating: autoDraw = False
106.7703 	EXP 	grating: ori = np.float64(-3.0)
106.7703 	EXP 	Fixation: autoDraw = True
106.9367 	EXP 	Device response: <KeyPress from None: t=106.74571283336263, value=left, duration=0.18031045829411596>
107.2537 	INFO 	Keyboard events cleared
107.2537 	EXP 	grating: autoDraw = True
107.2703 	EXP 	Fixation: autoDraw = False
107.5264 	DATA 	Keypress: left
107.5367 	EXP 	Device response: <KeyPress from None: t=107.52268991665915, value=left, duration=None>
107.5535 	EXP 	grating: autoDraw = False
107.5535 	EXP 	Fixation: autoDraw = False
107.5535 	EXP 	grating: autoDraw = False
107.5535 	EXP 	grating: ori = np.float64(3.0)
107.5535 	EXP 	Fixation: autoDraw = True
107.6705 	EXP 	Device response: <KeyPress from None: t=107.52268991665915, value=left, duration=0.14029316662345082>
108.0370 	INFO 	Keyboard events cleared
108.0370 	EXP 	grating: autoDraw = True
108.0538 	EXP 	Fixation: autoDraw = False
108.3371 	EXP 	grating: autoDraw = False
108.6038 	EXP 	Device response: <KeyPress from None: t=108.60186070832424, value=left, duration=None>
108.6054 	DATA 	Keypress: left
108.6197 	EXP 	Fixation: autoDraw = False
108.6197 	EXP 	grating: autoDraw = False
108.6197 	EXP 	grating: ori = np.float64(-3.5)
108.6197 	EXP 	Fixation: autoDraw = True
108.7203 	EXP 	Device response: <KeyPress from None: t=108.60186070832424, value=left, duration=0.11212125001475215>
109.1037 	INFO 	Keyboard events cleared
109.1036 	EXP 	grating: autoDraw = True
109.1204 	EXP 	Fixation: autoDraw = False
109.4036 	EXP 	grating: autoDraw = False
109.7772 	DATA 	Keypress: left
109.7872 	EXP 	Device response: <KeyPress from None: t=109.773645499954, value=left, duration=None>
109.8037 	EXP 	Fixation: autoDraw = False
109.8037 	EXP 	grating: autoDraw = False
109.8037 	EXP 	grating: ori = np.float64(3.5)
109.8037 	EXP 	Fixation: autoDraw = True
109.9541 	EXP 	Device response: <KeyPress from None: t=109.773645499954, value=left, duration=0.1642912500537932>
110.2870 	INFO 	Keyboard events cleared
110.2870 	EXP 	grating: autoDraw = True
110.3038 	EXP 	Fixation: autoDraw = False
110.5871 	EXP 	grating: autoDraw = False
110.9038 	EXP 	Device response: <KeyPress from None: t=110.90360145829618, value=right, duration=None>
110.9066 	DATA 	Keypress: right
110.9196 	EXP 	Fixation: autoDraw = False
110.9196 	EXP 	grating: autoDraw = False
110.9196 	EXP 	grating: ori = np.float64(-3.5)
110.9196 	EXP 	Fixation: autoDraw = True
111.1204 	EXP 	Device response: <KeyPress from None: t=110.90360145829618, value=right, duration=0.21232516667805612>
111.4036 	INFO 	Keyboard events cleared
111.4036 	EXP 	grating: autoDraw = True
111.4197 	EXP 	Fixation: autoDraw = False
111.7037 	EXP 	grating: autoDraw = False
111.9341 	DATA 	Keypress: left
111.9365 	EXP 	Device response: <KeyPress from None: t=111.93058462499175, value=left, duration=None>
111.9527 	EXP 	Fixation: autoDraw = False
111.9527 	EXP 	grating: autoDraw = False
111.9527 	EXP 	grating: ori = np.float64(-3.0)
111.9527 	EXP 	Fixation: autoDraw = True
112.1205 	EXP 	Device response: <KeyPress from None: t=111.93058462499175, value=left, duration=0.17631675000302494>
112.4364 	INFO 	Keyboard events cleared
112.4364 	EXP 	grating: autoDraw = True
112.4524 	EXP 	Fixation: autoDraw = False
112.7358 	EXP 	grating: autoDraw = False
112.9586 	DATA 	Keypress: left
112.9706 	EXP 	Device response: <KeyPress from None: t=112.95457145827822, value=left, duration=None>
112.9869 	EXP 	Fixation: autoDraw = False
112.9869 	EXP 	grating: autoDraw = False
112.9869 	EXP 	grating: ori = np.float64(-3.0)
112.9869 	EXP 	Fixation: autoDraw = True
113.1537 	EXP 	Device response: <KeyPress from None: t=112.95457145827822, value=left, duration=0.19255308341234922>
113.4705 	INFO 	Keyboard events cleared
113.4704 	EXP 	grating: autoDraw = True
113.4872 	EXP 	Fixation: autoDraw = False
113.7704 	EXP 	grating: autoDraw = False
114.1322 	DATA 	Keypress: left
114.1372 	EXP 	Device response: <KeyPress from None: t=114.12855129165109, value=left, duration=None>
114.1537 	EXP 	Fixation: autoDraw = False
114.1537 	EXP 	grating: autoDraw = False
114.1537 	EXP 	text_2: autoDraw = True
114.3040 	EXP 	Device response: <KeyPress from None: t=114.12855129165109, value=left, duration=0.16827441670466214>
117.1534 	EXP 	text_2: autoDraw = False
117.1534 	EXP 	text_2: autoDraw = False
117.1534 	EXP 	staircase task: status = STOPPED
117.1602 	INFO 	saved data to '/Users/anayatalesra/Desktop/psy310/staircase task/data/sc1_staircase task_2026-09-09_01h17.28.155.csv'
117.1609 	INFO 	saved data to /Users/anayatalesra/Desktop/psy310/staircase task/data/sc1_staircase task_2026-09-09_01h17.28.155.psydat
117.2533 	INFO 	Stopping keyboard key buffers.
